ID_BLOCK_CODE,ID_NCBA_BLOCK,PRIORITY,YEAR_MONTH,Value
35079A5CW,HOFFMAN-CW,0,2021-10,1.433333333
35079A5CW,HOFFMAN-CW,0,2021-11,0
35079A5CW,HOFFMAN-CW,0,2021-12,1.5
35079A5CW,HOFFMAN-CW,0,2022-01,0
35079A5NE,HOFFMAN-NE,0,2021-01,1.6
35079A5NE,HOFFMAN-NE,0,2021-02,1.4
35079A5NE,HOFFMAN-NE,0,2021-03,0
35079A5NE,HOFFMAN-NE,0,2021-04,0
35079A5NE,HOFFMAN-NE,0,2021-05,0
35079A5NE,HOFFMAN-NE,0,2021-06,0
35079A5NE,HOFFMAN-NE,0,2021-07,0
35079A5NE,HOFFMAN-NE,0,2021-08,0
35079A5NE,HOFFMAN-NE,0,2021-09,0
35079A5NE,HOFFMAN-NE,0,2021-10,0
35079A5NE,HOFFMAN-NE,0,2021-11,0
35079A5NE,HOFFMAN-NE,0,2021-12,0
35079A5NE,HOFFMAN-NE,0,2022-01,0
35079A5NW,HOFFMAN-NW,0,2021-01,1.05
35079A5NW,HOFFMAN-NW,0,2021-02,0
35079A5NW,HOFFMAN-NW,0,2021-03,1.783333333
35079A5NW,HOFFMAN-NW,0,2021-04,7.483333333
35079A5NW,HOFFMAN-NW,0,2021-05,0
35079A5NW,HOFFMAN-NW,0,2021-06,1.066666667
35079A5NW,HOFFMAN-NW,0,2021-07,0
35079A5NW,HOFFMAN-NW,0,2021-08,0
35079A5NW,HOFFMAN-NW,0,2021-09,0.966666667
35079A5NW,HOFFMAN-NW,0,2021-10,0
35079A5NW,HOFFMAN-NW,0,2021-11,0
35079A5NW,HOFFMAN-NW,0,2021-12,0.516666667
35079A5NW,HOFFMAN-NW,0,2022-01,0
35079A5SE,HOFFMAN-SE,1,2021-01,0
35079A5SE,HOFFMAN-SE,1,2021-02,0
35079A5SE,HOFFMAN-SE,1,2021-03,2.65
35079A5SE,HOFFMAN-SE,1,2021-04,4.75
35079A5SE,HOFFMAN-SE,1,2021-05,6.116666667
35079A5SE,HOFFMAN-SE,1,2021-06,0
35079A5SE,HOFFMAN-SE,1,2021-07,0
35079A5SE,HOFFMAN-SE,1,2021-08,0
35079A5SE,HOFFMAN-SE,1,2021-09,0
35079A5SE,HOFFMAN-SE,1,2021-10,0
35079A5SE,HOFFMAN-SE,1,2021-11,0.316666667
35079A5SE,HOFFMAN-SE,1,2021-12,0.633333333
35079A5SE,HOFFMAN-SE,1,2022-01,0
35079A5SW,HOFFMAN-SW,0,2021-01,0
35079A5SW,HOFFMAN-SW,0,2021-02,0
35079A5SW,HOFFMAN-SW,0,2021-03,0
35079A5SW,HOFFMAN-SW,0,2021-04,0.4
35079A5SW,HOFFMAN-SW,0,2021-05,0
35079A5SW,HOFFMAN-SW,0,2021-06,0.033333333
35079A5SW,HOFFMAN-SW,0,2021-07,0
35079A5SW,HOFFMAN-SW,0,2021-08,0
35079A5SW,HOFFMAN-SW,0,2021-09,0
35079A5SW,HOFFMAN-SW,0,2021-10,0.883333333
35079A5SW,HOFFMAN-SW,0,2021-11,0
35079A5SW,HOFFMAN-SW,0,2021-12,0.033333333
35079A5SW,HOFFMAN-SW,0,2022-01,0
35079A6CE,MILLSTONE_LAKE-CE,0,2021-01,0
35079A6CE,MILLSTONE_LAKE-CE,0,2021-02,0
35079A6CE,MILLSTONE_LAKE-CE,0,2021-03,0
35079A6CE,MILLSTONE_LAKE-CE,0,2021-04,0
35079A6CE,MILLSTONE_LAKE-CE,0,2021-05,0
35079A6CE,MILLSTONE_LAKE-CE,0,2021-06,4.316666667
35079A6CE,MILLSTONE_LAKE-CE,0,2021-07,0
35079A6CE,MILLSTONE_LAKE-CE,0,2021-08,0
35079A6CE,MILLSTONE_LAKE-CE,0,2021-09,0
35079A6CE,MILLSTONE_LAKE-CE,0,2021-10,0
35079A6CE,MILLSTONE_LAKE-CE,0,2021-11,0
35079A6CE,MILLSTONE_LAKE-CE,0,2021-12,0
35079A6CE,MILLSTONE_LAKE-CE,0,2022-01,0
35079A6CW,MILLSTONE_LAKE-CW,0,2021-01,0
35079A6CW,MILLSTONE_LAKE-CW,0,2021-02,0
35079A6CW,MILLSTONE_LAKE-CW,0,2021-03,0
35079A6CW,MILLSTONE_LAKE-CW,0,2021-04,0
35079A6CW,MILLSTONE_LAKE-CW,0,2021-05,0
35079A6CW,MILLSTONE_LAKE-CW,0,2021-06,0
35079A6CW,MILLSTONE_LAKE-CW,0,2021-07,0
35079A6CW,MILLSTONE_LAKE-CW,0,2021-08,0
35079A6CW,MILLSTONE_LAKE-CW,0,2021-09,0
35079A6CW,MILLSTONE_LAKE-CW,0,2021-10,0
35079A6CW,MILLSTONE_LAKE-CW,0,2021-11,0.266666667
35079A6CW,MILLSTONE_LAKE-CW,0,2021-12,0
35079A6CW,MILLSTONE_LAKE-CW,0,2022-01,0
35079A6NE,MILLSTONE_LAKE-NE,0,2021-01,0
35079A6NE,MILLSTONE_LAKE-NE,0,2021-02,0
35079A6NE,MILLSTONE_LAKE-NE,0,2021-03,0
35079A6NE,MILLSTONE_LAKE-NE,0,2021-04,0
35079A6NE,MILLSTONE_LAKE-NE,0,2021-05,0
35079A6NE,MILLSTONE_LAKE-NE,0,2021-06,2.316666667
35079A6NE,MILLSTONE_LAKE-NE,0,2021-07,0
35079A6NE,MILLSTONE_LAKE-NE,0,2021-08,0
35079A6NE,MILLSTONE_LAKE-NE,0,2021-09,0
35079A6NE,MILLSTONE_LAKE-NE,0,2021-10,0
35079A6NE,MILLSTONE_LAKE-NE,0,2021-11,0
35079A6NE,MILLSTONE_LAKE-NE,0,2021-12,0
35079A6NE,MILLSTONE_LAKE-NE,0,2022-01,0
35079A6NW,MILLSTONE_LAKE-NW,0,2021-01,0
35079A6NW,MILLSTONE_LAKE-NW,0,2021-02,0
35079A6NW,MILLSTONE_LAKE-NW,0,2021-03,0
35079A6NW,MILLSTONE_LAKE-NW,0,2021-04,0
35079A6NW,MILLSTONE_LAKE-NW,0,2021-05,0
35079A6NW,MILLSTONE_LAKE-NW,0,2021-06,0
35079A6NW,MILLSTONE_LAKE-NW,0,2021-07,0
35079A6NW,MILLSTONE_LAKE-NW,0,2021-08,0
35079A6NW,MILLSTONE_LAKE-NW,0,2021-09,0
35079A6NW,MILLSTONE_LAKE-NW,0,2021-10,0
35079A6NW,MILLSTONE_LAKE-NW,0,2021-11,0
35079A6NW,MILLSTONE_LAKE-NW,0,2021-12,0
35079A6NW,MILLSTONE_LAKE-NW,0,2022-01,0
35079A6SE,MILLSTONE_LAKE-SE,1,2021-01,1.616666667
35079A6SE,MILLSTONE_LAKE-SE,1,2021-02,0
35079A6SE,MILLSTONE_LAKE-SE,1,2021-03,1.316666667
35079A6SE,MILLSTONE_LAKE-SE,1,2021-04,1.483333333
35079A6SE,MILLSTONE_LAKE-SE,1,2021-05,2.733333333
35079A6SE,MILLSTONE_LAKE-SE,1,2021-06,6.933333333
35079A6SE,MILLSTONE_LAKE-SE,1,2021-07,3.6
35079A6SE,MILLSTONE_LAKE-SE,1,2021-08,0.1
35079A6SE,MILLSTONE_LAKE-SE,1,2021-09,0
35079A6SE,MILLSTONE_LAKE-SE,1,2021-10,1.15
35079A6SE,MILLSTONE_LAKE-SE,1,2021-11,0
35079A6SE,MILLSTONE_LAKE-SE,1,2021-12,0
35079A6SE,MILLSTONE_LAKE-SE,1,2022-01,0
35079A7CE,ELLERBE-CE,0,2021-01,0
35079A7CE,ELLERBE-CE,0,2021-02,0
35079A7CE,ELLERBE-CE,0,2021-03,0
35079A7CE,ELLERBE-CE,0,2021-04,0
35079A7CE,ELLERBE-CE,0,2021-05,0
35079A7CE,ELLERBE-CE,0,2021-06,0
35079A7CE,ELLERBE-CE,0,2021-07,0
35079A7CE,ELLERBE-CE,0,2021-08,0
35079A7CE,ELLERBE-CE,0,2021-09,0
35079A7CE,ELLERBE-CE,0,2021-10,0
35079A7CE,ELLERBE-CE,0,2021-11,0
35079A7CE,ELLERBE-CE,0,2021-12,0
35079A7CE,ELLERBE-CE,0,2022-01,0
35079A7CW,ELLERBE-CW,0,2021-01,0
35079A7CW,ELLERBE-CW,0,2021-02,0
35079A7CW,ELLERBE-CW,0,2021-03,0
35079A7CW,ELLERBE-CW,0,2021-04,0
35079A7CW,ELLERBE-CW,0,2021-05,0
35079A7CW,ELLERBE-CW,0,2021-06,0
35079A7CW,ELLERBE-CW,0,2021-07,0
35079A7CW,ELLERBE-CW,0,2021-08,0
35079A7CW,ELLERBE-CW,0,2021-09,0
35079A7CW,ELLERBE-CW,0,2021-10,0
35079A7CW,ELLERBE-CW,0,2021-11,0
35079A7CW,ELLERBE-CW,0,2021-12,0
35079A7CW,ELLERBE-CW,0,2022-01,0
35079A7NE,ELLERBE-NE,0,2021-01,0
35079A7NE,ELLERBE-NE,0,2021-02,0
35079A7NE,ELLERBE-NE,0,2021-03,0
35079A7NE,ELLERBE-NE,0,2021-04,0.266666667
35079A7NE,ELLERBE-NE,0,2021-05,0.65
35079A7NE,ELLERBE-NE,0,2021-06,0
35079A7NE,ELLERBE-NE,0,2021-07,0
35079A7NE,ELLERBE-NE,0,2021-08,0
35079A7NE,ELLERBE-NE,0,2021-09,0
35079A7NE,ELLERBE-NE,0,2021-10,0
35079A7NE,ELLERBE-NE,0,2021-11,0
35079A7NE,ELLERBE-NE,0,2021-12,0
35079A7NE,ELLERBE-NE,0,2022-01,0
35079A7SE,ELLERBE-SE,1,2021-01,0
35079A7SE,ELLERBE-SE,1,2021-02,0
35079A7SE,ELLERBE-SE,1,2021-03,0
35079A7SE,ELLERBE-SE,1,2021-04,0
35079A7SE,ELLERBE-SE,1,2021-05,0
35079A7SE,ELLERBE-SE,1,2021-06,0
35079A7SE,ELLERBE-SE,1,2021-07,0
35079A7SE,ELLERBE-SE,1,2021-08,0
35079A7SE,ELLERBE-SE,1,2021-09,0
35079A7SE,ELLERBE-SE,1,2021-10,0
35079A7SE,ELLERBE-SE,1,2021-11,0
35079A7SE,ELLERBE-SE,1,2021-12,0
35079A7SE,ELLERBE-SE,1,2022-01,0
35079A8CE,MANGUM-CE,0,2021-01,0.933333333
35079A8CE,MANGUM-CE,0,2021-02,0
35079A8CE,MANGUM-CE,0,2021-03,6.383333333
35079A8CE,MANGUM-CE,0,2021-04,0
35079A8CE,MANGUM-CE,0,2021-05,0
35079A8CE,MANGUM-CE,0,2021-06,0
35079A8CE,MANGUM-CE,0,2021-07,0
35079A8CE,MANGUM-CE,0,2021-08,0
35079A8CE,MANGUM-CE,0,2021-09,0.166666667
35079A8CE,MANGUM-CE,0,2021-10,0
35079A8CE,MANGUM-CE,0,2021-11,0
35079A8CE,MANGUM-CE,0,2021-12,0
35079A8CE,MANGUM-CE,0,2022-01,0
35079A8CW,MANGUM-CW,0,2021-01,0
35079A8CW,MANGUM-CW,0,2021-02,0
35079A8CW,MANGUM-CW,0,2021-03,0
35079A8CW,MANGUM-CW,0,2021-04,0
35079A8CW,MANGUM-CW,0,2021-05,0
35079A8CW,MANGUM-CW,0,2021-06,0.066666667
35079A8CW,MANGUM-CW,0,2021-07,0
35079A8CW,MANGUM-CW,0,2021-08,0
35079A8CW,MANGUM-CW,0,2021-09,0
35079A8CW,MANGUM-CW,0,2021-10,0
35079A8CW,MANGUM-CW,0,2021-11,0
35079A8CW,MANGUM-CW,0,2021-12,0
35079A8CW,MANGUM-CW,0,2022-01,0
35079A8NE,MANGUM-NE,0,2021-01,0
35079A8NE,MANGUM-NE,0,2021-02,0
35079A8NE,MANGUM-NE,0,2021-03,0
35079A8NE,MANGUM-NE,0,2021-04,0
35079A8NE,MANGUM-NE,0,2021-05,0
35079A8NE,MANGUM-NE,0,2021-06,0
35079A8NE,MANGUM-NE,0,2021-07,0
35079A8NE,MANGUM-NE,0,2021-08,0
35079A8NE,MANGUM-NE,0,2021-09,0
35079A8NE,MANGUM-NE,0,2021-10,0
35079A8NE,MANGUM-NE,0,2021-11,0
35079A8NE,MANGUM-NE,0,2021-12,0
35079A8NE,MANGUM-NE,0,2022-01,0
35079A8NW,MANGUM-NW,0,2021-01,0
35079A8NW,MANGUM-NW,0,2021-02,0
35079A8NW,MANGUM-NW,0,2021-03,0
35079A8NW,MANGUM-NW,0,2021-04,0.4
35079A8NW,MANGUM-NW,0,2021-05,0
35079A8NW,MANGUM-NW,0,2021-06,0.05
35079A8NW,MANGUM-NW,0,2021-07,0
35079A8NW,MANGUM-NW,0,2021-08,0
35079A8NW,MANGUM-NW,0,2021-09,0
35079A8NW,MANGUM-NW,0,2021-10,0
35079A8NW,MANGUM-NW,0,2021-11,0
35079A8NW,MANGUM-NW,0,2021-12,0
35079A8NW,MANGUM-NW,0,2022-01,0
35079A8SE,MANGUM-SE,1,2021-01,0
35079A8SE,MANGUM-SE,1,2021-02,0
35079A8SE,MANGUM-SE,1,2021-03,0
35079A8SE,MANGUM-SE,1,2021-04,0
35079A8SE,MANGUM-SE,1,2021-05,3.3
35079A8SE,MANGUM-SE,1,2021-06,0.716666667
35079A8SE,MANGUM-SE,1,2021-07,0.266666667
35079A8SE,MANGUM-SE,1,2021-08,0
35079A8SE,MANGUM-SE,1,2021-09,0
35079A8SE,MANGUM-SE,1,2021-10,0
35079A8SE,MANGUM-SE,1,2021-11,0
35079A8SE,MANGUM-SE,1,2021-12,0
35079A8SE,MANGUM-SE,1,2022-01,0
35079A8SW,MANGUM-SW,0,2021-01,0
35079A8SW,MANGUM-SW,0,2021-02,0
35079A8SW,MANGUM-SW,0,2021-03,0
35079A8SW,MANGUM-SW,0,2021-04,0
35079A8SW,MANGUM-SW,0,2021-05,0.166666667
35079A8SW,MANGUM-SW,0,2021-06,0
35079A8SW,MANGUM-SW,0,2021-07,0
35079A8SW,MANGUM-SW,0,2021-08,0
35079A8SW,MANGUM-SW,0,2021-09,0
35079A8SW,MANGUM-SW,0,2021-10,0
35079A8SW,MANGUM-SW,0,2021-11,0
35079A8SW,MANGUM-SW,0,2021-12,0
35079A8SW,MANGUM-SW,0,2022-01,0
35079B1CE,OVERHILLS-CE,0,2021-01,0
35079B1CE,OVERHILLS-CE,0,2021-02,0
35079B1CE,OVERHILLS-CE,0,2021-03,0
35079B1CE,OVERHILLS-CE,0,2021-04,0
35079B1CE,OVERHILLS-CE,0,2021-05,0
35079B1CE,OVERHILLS-CE,0,2021-06,0
35079B1CE,OVERHILLS-CE,0,2021-07,0
35079B1CE,OVERHILLS-CE,0,2021-08,0
35079B1CE,OVERHILLS-CE,0,2021-09,0
35079B1CE,OVERHILLS-CE,0,2021-10,0
35079B1CE,OVERHILLS-CE,0,2021-11,0
35079B1CE,OVERHILLS-CE,0,2021-12,0
35079B1CE,OVERHILLS-CE,0,2022-01,0
35079B1NE,OVERHILLS-NE,0,2021-01,0
35079B1NE,OVERHILLS-NE,0,2021-02,0
35079B1NE,OVERHILLS-NE,0,2021-03,0
35079B1NE,OVERHILLS-NE,0,2021-04,0.25
35079B1NE,OVERHILLS-NE,0,2021-05,0
35079B1NE,OVERHILLS-NE,0,2021-06,0
35079B1NE,OVERHILLS-NE,0,2021-07,0
35079B1NE,OVERHILLS-NE,0,2021-08,0
35079B1NE,OVERHILLS-NE,0,2021-09,0
35079B1NE,OVERHILLS-NE,0,2021-10,2
35079B1NE,OVERHILLS-NE,0,2021-11,0
35079B1NE,OVERHILLS-NE,0,2021-12,0.95
35079B1NE,OVERHILLS-NE,0,2022-01,0
35079B1SE,OVERHILLS-SE,1,2021-01,0
35079B1SE,OVERHILLS-SE,1,2021-02,0
35079B1SE,OVERHILLS-SE,1,2021-03,0.4
35079B1SE,OVERHILLS-SE,1,2021-04,1.416666667
35079B1SE,OVERHILLS-SE,1,2021-05,9.983333333
35079B1SE,OVERHILLS-SE,1,2021-06,0
35079B1SE,OVERHILLS-SE,1,2021-07,0
35079B1SE,OVERHILLS-SE,1,2021-08,0
35079B1SE,OVERHILLS-SE,1,2021-09,1.666666667
35079B1SE,OVERHILLS-SE,1,2021-10,1.033333333
35079B1SE,OVERHILLS-SE,1,2021-11,3.316666667
35079B1SE,OVERHILLS-SE,1,2021-12,3.533333333
35079B1SE,OVERHILLS-SE,1,2022-01,0
35079B2CE,LOBELIA-CE,0,2021-01,0
35079B2CE,LOBELIA-CE,0,2021-02,0
35079B2CE,LOBELIA-CE,0,2021-03,0
35079B2CE,LOBELIA-CE,0,2021-04,0.2
35079B2CE,LOBELIA-CE,0,2021-05,0.016666667
35079B2CE,LOBELIA-CE,0,2021-06,0
35079B2CE,LOBELIA-CE,0,2021-07,0
35079B2CE,LOBELIA-CE,0,2021-08,0
35079B2CE,LOBELIA-CE,0,2021-09,0
35079B2CE,LOBELIA-CE,0,2021-10,0
35079B2CE,LOBELIA-CE,0,2021-11,0
35079B2CE,LOBELIA-CE,0,2021-12,0
35079B2CE,LOBELIA-CE,0,2022-01,0
35079B2CW,LOBELIA-CW,0,2021-01,0
35079B2CW,LOBELIA-CW,0,2021-02,0
35079B2CW,LOBELIA-CW,0,2021-03,0
35079B2CW,LOBELIA-CW,0,2021-04,6.95
35079B2CW,LOBELIA-CW,0,2021-05,0
35079B2CW,LOBELIA-CW,0,2021-06,0
35079B2CW,LOBELIA-CW,0,2021-07,0
35079B2CW,LOBELIA-CW,0,2021-08,0
35079B2CW,LOBELIA-CW,0,2021-09,0
35079B2CW,LOBELIA-CW,0,2021-10,0
35079B2CW,LOBELIA-CW,0,2021-11,0
35079B2CW,LOBELIA-CW,0,2021-12,4.05
35079B2CW,LOBELIA-CW,0,2022-01,0
35079B2NE,LOBELIA-NE,0,2021-01,0
35079B2NE,LOBELIA-NE,0,2021-02,0
35079B2NE,LOBELIA-NE,0,2021-03,0
35079B2NE,LOBELIA-NE,0,2021-04,0
35079B2NE,LOBELIA-NE,0,2021-05,0
35079B2NE,LOBELIA-NE,0,2021-06,0
35079B2NE,LOBELIA-NE,0,2021-07,0
35079B2NE,LOBELIA-NE,0,2021-08,0
35079B2NE,LOBELIA-NE,0,2021-09,0
35079B2NE,LOBELIA-NE,0,2021-10,0
35079B2NE,LOBELIA-NE,0,2021-11,0
35079B2NE,LOBELIA-NE,0,2021-12,0
35079B2NE,LOBELIA-NE,0,2022-01,0
35079B2NW,LOBELIA-NW,0,2021-01,0
35079B2NW,LOBELIA-NW,0,2021-02,0.033333333
35079B2NW,LOBELIA-NW,0,2021-03,0
35079B2NW,LOBELIA-NW,0,2021-04,7.95
35079B2NW,LOBELIA-NW,0,2021-05,10.15
35079B2NW,LOBELIA-NW,0,2021-06,0
35079B2NW,LOBELIA-NW,0,2021-07,8.716666667
35079B2NW,LOBELIA-NW,0,2021-08,7.983333333
35079B2NW,LOBELIA-NW,0,2021-09,7.9
35079B2NW,LOBELIA-NW,0,2021-10,13.11666667
35079B2NW,LOBELIA-NW,0,2021-11,11.13333333
35079B2NW,LOBELIA-NW,0,2021-12,16.73333333
35079B2NW,LOBELIA-NW,0,2022-01,4.233333333
35079B2SE,LOBELIA-SE,1,2021-01,0
35079B2SE,LOBELIA-SE,1,2021-02,0
35079B2SE,LOBELIA-SE,1,2021-03,0
35079B2SE,LOBELIA-SE,1,2021-04,1.833333333
35079B2SE,LOBELIA-SE,1,2021-05,0
35079B2SE,LOBELIA-SE,1,2021-06,0
35079B2SE,LOBELIA-SE,1,2021-07,0
35079B2SE,LOBELIA-SE,1,2021-08,0
35079B2SE,LOBELIA-SE,1,2021-09,0
35079B2SE,LOBELIA-SE,1,2021-10,0
35079B2SE,LOBELIA-SE,1,2021-11,0
35079B2SE,LOBELIA-SE,1,2021-12,0
35079B2SE,LOBELIA-SE,1,2022-01,0
35079B3CE,NIAGARA-CE,0,2021-01,0
35079B3CE,NIAGARA-CE,0,2021-02,0
35079B3CE,NIAGARA-CE,0,2021-03,0
35079B3CE,NIAGARA-CE,0,2021-04,0
35079B3CE,NIAGARA-CE,0,2021-05,18.8
35079B3CE,NIAGARA-CE,0,2021-06,0
35079B3CE,NIAGARA-CE,0,2021-07,2
35079B3CE,NIAGARA-CE,0,2021-08,0
35079B3CE,NIAGARA-CE,0,2021-09,0
35079B3CE,NIAGARA-CE,0,2021-10,0
35079B3CE,NIAGARA-CE,0,2021-11,0
35079B3CE,NIAGARA-CE,0,2021-12,0
35079B3CE,NIAGARA-CE,0,2022-01,0
35079B3CW,NIAGARA-CW,0,2021-01,4.033333333
35079B3CW,NIAGARA-CW,0,2021-02,2.5
35079B3CW,NIAGARA-CW,0,2021-03,5.033333333
35079B3CW,NIAGARA-CW,0,2021-04,1.65
35079B3CW,NIAGARA-CW,0,2021-05,0.45
35079B3CW,NIAGARA-CW,0,2021-06,0.533333333
35079B3CW,NIAGARA-CW,0,2021-07,3.116666667
35079B3CW,NIAGARA-CW,0,2021-08,0.65
35079B3CW,NIAGARA-CW,0,2021-09,1.616666667
35079B3CW,NIAGARA-CW,0,2021-10,2.516666667
35079B3CW,NIAGARA-CW,0,2021-11,1.55
35079B3CW,NIAGARA-CW,0,2021-12,0.416666667
35079B3CW,NIAGARA-CW,0,2022-01,3.616666667
35079B3NE,NIAGARA-NE,0,2021-01,0.516666667
35079B3NE,NIAGARA-NE,0,2021-02,0.366666667
35079B3NE,NIAGARA-NE,0,2021-03,0.1
35079B3NE,NIAGARA-NE,0,2021-04,0.566666667
35079B3NE,NIAGARA-NE,0,2021-05,0
35079B3NE,NIAGARA-NE,0,2021-06,2.766666667
35079B3NE,NIAGARA-NE,0,2021-07,0.033333333
35079B3NE,NIAGARA-NE,0,2021-08,0.133333333
35079B3NE,NIAGARA-NE,0,2021-09,0.266666667
35079B3NE,NIAGARA-NE,0,2021-10,0
35079B3NE,NIAGARA-NE,0,2021-11,0.416666667
35079B3NE,NIAGARA-NE,0,2021-12,2.4
35079B3NE,NIAGARA-NE,0,2022-01,0.533333333
35079B3NW,NIAGARA-NW,0,2021-01,1
35079B3NW,NIAGARA-NW,0,2021-02,0
35079B3NW,NIAGARA-NW,0,2021-03,0
35079B3NW,NIAGARA-NW,0,2021-04,0.833333333
35079B3NW,NIAGARA-NW,0,2021-05,1
35079B3NW,NIAGARA-NW,0,2021-06,0
35079B3NW,NIAGARA-NW,0,2021-07,0
35079B3NW,NIAGARA-NW,0,2021-08,3.983333333
35079B3NW,NIAGARA-NW,0,2021-09,0
35079B3NW,NIAGARA-NW,0,2021-10,0
35079B3NW,NIAGARA-NW,0,2021-11,0
35079B3NW,NIAGARA-NW,0,2021-12,2.633333333
35079B3NW,NIAGARA-NW,0,2022-01,1.516666667
35079B3SE,NIAGARA-SE,1,2021-01,0
35079B3SE,NIAGARA-SE,1,2021-02,0
35079B3SE,NIAGARA-SE,1,2021-03,0
35079B3SE,NIAGARA-SE,1,2021-04,2.833333333
35079B3SE,NIAGARA-SE,1,2021-05,1.366666667
35079B3SE,NIAGARA-SE,1,2021-06,1.35
35079B3SE,NIAGARA-SE,1,2021-07,0
35079B3SE,NIAGARA-SE,1,2021-08,0
35079B3SE,NIAGARA-SE,1,2021-09,0
35079B3SE,NIAGARA-SE,1,2021-10,0
35079B3SE,NIAGARA-SE,1,2021-11,2.333333333
35079B3SE,NIAGARA-SE,1,2021-12,0
35079B3SE,NIAGARA-SE,1,2022-01,0.5
35079B3SW,NIAGARA-SW,0,2021-01,30.23333333
35079B3SW,NIAGARA-SW,0,2021-02,21.81666667
35079B3SW,NIAGARA-SW,0,2021-03,62.76666667
35079B3SW,NIAGARA-SW,0,2021-04,116.4333333
35079B3SW,NIAGARA-SW,0,2021-05,89.8
35079B3SW,NIAGARA-SW,0,2021-06,53.7
35079B3SW,NIAGARA-SW,0,2021-07,66.23333333
35079B3SW,NIAGARA-SW,0,2021-08,45.41666667
35079B3SW,NIAGARA-SW,0,2021-09,69.11666667
35079B3SW,NIAGARA-SW,0,2021-10,57.8
35079B3SW,NIAGARA-SW,0,2021-11,56.65
35079B3SW,NIAGARA-SW,0,2021-12,58.91666667
35079B3SW,NIAGARA-SW,0,2022-01,72.08333333
35079B4CE,SOUTHERN_PINES-CE,0,2021-01,1.966666667
35079B4CE,SOUTHERN_PINES-CE,0,2021-02,8.583333333
35079B4CE,SOUTHERN_PINES-CE,0,2021-03,0.333333333
35079B4CE,SOUTHERN_PINES-CE,0,2021-04,12.96666667
35079B4CE,SOUTHERN_PINES-CE,0,2021-05,23.11666667
35079B4CE,SOUTHERN_PINES-CE,0,2021-06,11.81666667
35079B4CE,SOUTHERN_PINES-CE,0,2021-07,2.116666667
35079B4CE,SOUTHERN_PINES-CE,0,2021-08,9.016666667
35079B4CE,SOUTHERN_PINES-CE,0,2021-09,15
35079B4CE,SOUTHERN_PINES-CE,0,2021-10,12.66666667
35079B4CE,SOUTHERN_PINES-CE,0,2021-11,10.95
35079B4CE,SOUTHERN_PINES-CE,0,2021-12,7.066666667
35079B4CE,SOUTHERN_PINES-CE,0,2022-01,9.633333333
35079B4CW,SOUTHERN_PINES-CW,0,2021-01,15.58333333
35079B4CW,SOUTHERN_PINES-CW,0,2021-02,69.53333333
35079B4CW,SOUTHERN_PINES-CW,0,2021-03,19.41666667
35079B4CW,SOUTHERN_PINES-CW,0,2021-04,28.55
35079B4CW,SOUTHERN_PINES-CW,0,2021-05,29.68333333
35079B4CW,SOUTHERN_PINES-CW,0,2021-06,17.63333333
35079B4CW,SOUTHERN_PINES-CW,0,2021-07,24.7
35079B4CW,SOUTHERN_PINES-CW,0,2021-08,6.416666667
35079B4CW,SOUTHERN_PINES-CW,0,2021-09,8.883333333
35079B4CW,SOUTHERN_PINES-CW,0,2021-10,7.783333333
35079B4CW,SOUTHERN_PINES-CW,0,2021-11,3.516666667
35079B4CW,SOUTHERN_PINES-CW,0,2021-12,17.91666667
35079B4CW,SOUTHERN_PINES-CW,0,2022-01,15.28333333
35079B4NE,SOUTHERN_PINES-NE,0,2021-01,122.7833333
35079B4NE,SOUTHERN_PINES-NE,0,2021-02,115.3333333
35079B4NE,SOUTHERN_PINES-NE,0,2021-03,126.45
35079B4NE,SOUTHERN_PINES-NE,0,2021-04,124.1666667
35079B4NE,SOUTHERN_PINES-NE,0,2021-05,72.55
35079B4NE,SOUTHERN_PINES-NE,0,2021-06,3.583333333
35079B4NE,SOUTHERN_PINES-NE,0,2021-07,2.6
35079B4NE,SOUTHERN_PINES-NE,0,2021-08,0
35079B4NE,SOUTHERN_PINES-NE,0,2021-09,7.1
35079B4NE,SOUTHERN_PINES-NE,0,2021-10,0.983333333
35079B4NE,SOUTHERN_PINES-NE,0,2021-11,6.35
35079B4NE,SOUTHERN_PINES-NE,0,2021-12,28.36666667
35079B4NE,SOUTHERN_PINES-NE,0,2022-01,3.25
35079B4NW,SOUTHERN_PINES-NW,0,2021-01,0.733333333
35079B4NW,SOUTHERN_PINES-NW,0,2021-02,5.2
35079B4NW,SOUTHERN_PINES-NW,0,2021-03,0.45
35079B4NW,SOUTHERN_PINES-NW,0,2021-04,1.016666667
35079B4NW,SOUTHERN_PINES-NW,0,2021-05,0.033333333
35079B4NW,SOUTHERN_PINES-NW,0,2021-06,0
35079B4NW,SOUTHERN_PINES-NW,0,2021-07,0
35079B4NW,SOUTHERN_PINES-NW,0,2021-08,0
35079B4NW,SOUTHERN_PINES-NW,0,2021-09,0
35079B4NW,SOUTHERN_PINES-NW,0,2021-10,1.083333333
35079B4NW,SOUTHERN_PINES-NW,0,2021-11,1.816666667
35079B4NW,SOUTHERN_PINES-NW,0,2021-12,0.15
35079B4NW,SOUTHERN_PINES-NW,0,2022-01,2.9
35079B4SE,SOUTHERN_PINES-SE,1,2021-01,13.83333333
35079B4SE,SOUTHERN_PINES-SE,1,2021-02,27.43333333
35079B4SE,SOUTHERN_PINES-SE,1,2021-03,26.35
35079B4SE,SOUTHERN_PINES-SE,1,2021-04,20.3
