block,total_hr,ID_NCBA_BLOCK,ID_BLOCK_CODE,PRIORITY_BLOCK
BALD_CREEK-SW,0.0,HOBGOOD-NW,36077A4NW,0
HOBGOOD-SE,0.0,HOBGOOD-SE,36077A4SE,1
HOBGOOD-SW,12.2,HOBGOOD-SW,36077A4SW,0
HOFFMAN-CE,48.2,HOFFMAN-CE,35079A5CE,0
HOFFMAN-CW,16.0,HOFFMAN-CW,35079A5CW,0
HOFFMAN-NE,0.0,HOFFMAN-NE,35079A5NE,0
HOFFMAN-NW,2.6,HOFFMAN-NW,35079A5NW,0
HOFFMAN-SE,7.1,HOFFMAN-SE,35079A5SE,1
HOFFMAN-SW,1.0,HOFFMAN-SW,35079A5SW,0
HOKE-CE,0.0,HOKE-CE,35076F7CE,0
BALDWIN_GAP-CE,0.2,HOKE-SE,35076F7SE,0
HOLDEN_BEACH-CE,0.9,HOLDEN_BEACH-CE,33078H3CE,0
HOLDEN_BEACH-CW,58.8,HOLDEN_BEACH-CW,33078H3CW,0
HOLDEN_BEACH-NE,0.0,HOLDEN_BEACH-NE,33078H3NE,0
HOLDEN_BEACH-NW,0.0,HOLDEN_BEACH-NW,33078H3NW,0
HOLDEN_BEACH-SE,71.3,HOLDEN_BEACH-SE,33078H3SE,1
HOLDEN_BEACH-SW,73.1,HOLDEN_BEACH-SW,33078H3SW,0
HOLLISTER-SE,32.6,HOLLISTER-SE,36077C8SE,1
HOLLISTER-SW,0.3,HOLLISTER-SW,36077C8SW,0
HOLLY_RIDGE-CE,122.3,HOLLY_RIDGE-CE,34077D5CE,1
HOLLY_RIDGE-CW,40.4,HOLLY_RIDGE-CW,34077D5CW,0
HOLLY_RIDGE-NE,0.4,HOLLY_RIDGE-NE,34077D5NE,0
HOLLY_RIDGE-NW,0.0,HOLLY_RIDGE-NW,34077D5NW,0
HOLLY_RIDGE-SW,56.3,HOLLY_RIDGE-SW,34077D5SW,0
HONEY_ISLAND-CW,1.0,HONEY_ISLAND-CW,34078B3CW,0
HONEY_ISLAND-SW,1.7,HONEY_ISLAND-SW,34078B3SW,0
HOOKERTON-CE,0.2,HOOKERTON-CE,35077D5CE,0
BALDWIN_GAP-NE,0.9,HOOKERTON-CW,35077D5CW,0
HOOKERTON-NW,0.1,HOOKERTON-NW,35077D5NW,0
HOOKERTON-SE,3.3,HOOKERTON-SE,35077D5SE,1
HOOKERTON-SW,5.9,HOOKERTON-SW,35077D5SW,0
HOPE_MILLS-CE,22.6,HOPE_MILLS-CE,34078H8CE,0
HOPE_MILLS-CW,0.0,HOPE_MILLS-CW,34078H8CW,0
HOPE_MILLS-NE,10.2,HOPE_MILLS-NE,34078H8NE,0
HOPE_MILLS-NW,143.1,HOPE_MILLS-NW,34078H8NW,0
HOPE_MILLS-SE,0.0,HOPE_MILLS-SE,34078H8SE,1
HOPE_MILLS-SW,0.1,HOPE_MILLS-SW,34078H8SW,0
HORNSBORO-CE,0.1,HORNSBORO-CE,34080G3CE,0
HORNSBORO-CW,13.9,HORNSBORO-CW,34080G3CW,0
HORNSBORO-NW,70.7,HORNSBORO-NW,34080G3NW,1
HORSE_GAP-CW,5.9,HORSE_GAP-CW,36081C3CW,0
HORSE_GAP-NE,4.5,HORSE_GAP-NE,36081C3NE,0
HORSE_GAP-NW,12.1,HORSE_GAP-NW,36081C3NW,0
HORSE_GAP-SE,8.8,HORSE_GAP-SE,36081C3SE,1
HORSE_SHOE-CE,49.8,HORSE_SHOE-CE,35082C5CE,0
HORSE_SHOE-CW,10.4,HORSE_SHOE-CW,35082C5CW,0
HORSE_SHOE-NE,65.3,HORSE_SHOE-NE,35082C5NE,0
HORSE_SHOE-NW,5.8,HORSE_SHOE-NW,35082C5NW,0
HORSE_SHOE-SE,116.4,HORSE_SHOE-SE,35082C5SE,1
HORSE_SHOE-SW,23.1,HORSE_SHOE-SW,35082C5SW,0
HORSEPEN_POINT-CW,4.4,HORSEPEN_POINT-CW,34076F4CW,1
HOT_SPRINGS-CE,0.7,HOT_SPRINGS-CE,35082H7CE,0
HOT_SPRINGS-CW,0.2,HOT_SPRINGS-CW,35082H7CW,0
HOT_SPRINGS-NE,11.3,HOT_SPRINGS-NE,35082H7NE,0
HOT_SPRINGS-SE,11.0,HOT_SPRINGS-SE,35082H7SE,1
HOT_SPRINGS-SW,10.3,HOT_SPRINGS-SW,35082H7SW,0
HOWARD_REEF-SE,124.1,HOWARD_REEF-SE,35075B8SE,1
HOWARD_REEF-SW,1.5,HOWARD_REEF-SW,35075B8SW,0
HUBERT-CE,14.7,HUBERT-CE,34077F2CE,0
HUBERT-CW,0.0,HUBERT-CW,34077F2CW,0
HUBERT-NE,0.0,HUBERT-NE,34077F2NE,0
HUBERT-NW,0.0,HUBERT-NW,34077F2NW,0
HUBERT-SE,53.9,HUBERT-SE,34077F2SE,1
HUBERT-SW,1.7,HUBERT-SW,34077F2SW,0
HUNTDALE-CW,0.3,HUNTDALE-CW,36082A3CW,0
HUNTDALE-NW,0.3,HUNTDALE-NW,36082A3NW,0
HUNTDALE-SE,1.3,HUNTDALE-SE,36082A3SE,1
HUNTDALE-SW,3.4,HUNTDALE-SW,36082A3SW,0
HURDLE_MILLS-CE,0.1,HURDLE_MILLS-CE,36079C1CE,0
HURDLE_MILLS-CW,0.0,HURDLE_MILLS-CW,36079C1CW,0
HURDLE_MILLS-NE,0.0,HURDLE_MILLS-NE,36079C1NE,0
HURDLE_MILLS-SE,115.2,HURDLE_MILLS-SE,36079C1SE,1
HURDLE_MILLS-SW,113.5,HURDLE_MILLS-SW,36079C1SW,0
BALDWIN_GAP-SE,50.7,INEZ-CW,36078C1CW,1
INEZ-NE,5.5,INEZ-NE,36078C1NE,0
INEZ-SE,2.4,INEZ-SE,36078C1SE,1
INEZ-SW,0.0,INEZ-SW,36078C1SW,0
INGLESIDE-CW,0.0,INGLESIDE-CW,36078B3CW,0
INGLESIDE-NE,0.4,INGLESIDE-NE,36078B3NE,0
INGLESIDE-SE,4.9,INGLESIDE-SE,36078B3SE,1
INGLESIDE-SW,0.0,INGLESIDE-SW,36078B3SW,0
INGOLD-CE,0.0,INGOLD-CE,34078G3CE,0
INGOLD-CW,0.0,INGOLD-CW,34078G3CW,0
INGOLD-NE,1.2,INGOLD-NE,34078G3NE,0
IRON_MOUNTAIN_GAP-SW,0.3,IRON_MOUNTAIN_GAP-SW,36082B2SW,0
ISABELLA-NE,0.1,ISABELLA-NE,35084A3NE,0
ISABELLA-SE,3.2,ISABELLA-SE,35084A3SE,1
BALDWIN_GAP-SW,2.8,JACKSON-CE,36077D4CE,0
BANOAK-SE,0.0,JACKSON-CW,36077D4CW,1
JACKSON-NE,0.9,JACKSON-NE,36077D4NE,0
JACKSON-NW,0.0,JACKSON-NW,36077D4NW,0
JACKSON-SE,1.6,JACKSON-SE,36077D4SE,1
JACKSON-SW,0.1,JACKSON-SW,36077D4SW,0
JACKSONVILLE_NE-CE,0.1,JACKSONVILLE_NE-CE,34077H3CE,0
JACKSONVILLE_NE-NE,2.1,JACKSONVILLE_NE-NE,34077H3NE,0
JACKSONVILLE_NE-SE,8.7,JACKSONVILLE_NE-SE,34077H3SE,1
JACKSONVILLE_NORTH-CE,0.4,JACKSONVILLE_NORTH-CE,34077G4CE,0
JACKSONVILLE_NORTH-CW,0.6,JACKSONVILLE_NORTH-CW,34077G4CW,0
JACKSONVILLE_NORTH-NW,0.0,JACKSONVILLE_NORTH-NW,34077G4NW,0
JACKSONVILLE_NORTH-SE,5.9,JACKSONVILLE_NORTH-SE,34077G4SE,1
JACKSONVILLE_NORTH-SW,13.5,JACKSONVILLE_NORTH-SW,34077G4SW,0
JACKSONVILLE_NW-SE,10.8,JACKSONVILLE_NW-SE,34077H4SE,1
JACKSONVILLE_NW-SW,13.4,JACKSONVILLE_NW-SW,34077H4SW,0
JACKSONVILLE_SOUTH-CE,0.9,JACKSONVILLE_SOUTH-CE,34077F4CE,0
JACKSONVILLE_SOUTH-CW,0.0,JACKSONVILLE_SOUTH-CW,34077F4CW,0
JACKSONVILLE_SOUTH-NE,8.4,JACKSONVILLE_SOUTH-NE,34077F4NE,0
JACKSONVILLE_SOUTH-NW,0.7,JACKSONVILLE_SOUTH-NW,34077F4NW,0
JACKSONVILLE_SOUTH-SE,3.9,JACKSONVILLE_SOUTH-SE,34077F4SE,1
JACKSONVILLE_SOUTH-SW,0.0,JACKSONVILLE_SOUTH-SW,34077F4SW,0
JAMESVILLE-CE,0.2,JAMESVILLE-CE,35076G8CE,0
JAMESVILLE-CW,0.0,JAMESVILLE-CW,35076G8CW,0
BARCO-CE,0.4,JAMESVILLE-NE,35076G8NE,0
JAMESVILLE-SE,0.0,JAMESVILLE-SE,35076G8SE,1
JAMESVILLE-SW,0.0,JAMESVILLE-SW,35076G8SW,0
JARVISBURG-CE,57.4,JARVISBURG-CE,36075B7CE,0
JARVISBURG-CW,25.1,JARVISBURG-CW,36075B7CW,1
JARVISBURG-NE,111.3,JARVISBURG-NE,36075B7NE,0
JARVISBURG-NW,0.3,JARVISBURG-NW,36075B7NW,0
JARVISBURG-SE,422.0,JARVISBURG-SE,36075B7SE,0
JARVISBURG-SW,3.1,JARVISBURG-SW,36075B7SW,0
JASON-CE,0.1,JASON-CE,35077D7CE,0
JASON-CW,2.0,JASON-CW,35077D7CW,0
JASON-NW,0.9,JASON-NW,35077D7NW,0
BARCO-CW,9.0,JASON-SE,35077D7SE,0
JASON-SW,0.1,JASON-SW,35077D7SW,0
JASPER-CE,18.1,JASPER-CE,35077B2CE,0
JASPER-NE,0.6,JASPER-NE,35077B2NE,0
JASPER-NW,0.0,JASPER-NW,35077B2NW,0
JASPER-SE,9.4,JASPER-SE,35077B2SE,1
JASPER-SW,0.8,JASPER-SW,35077B2SW,0
JEFFERSON-CE,5.9,JEFFERSON-CE,36081D4CE,0
JEFFERSON-CW,1.5,JEFFERSON-CW,36081D4CW,0
JEFFERSON-NE,1.6,JEFFERSON-NE,36081D4NE,0
JEFFERSON-NW,4.7,JEFFERSON-NW,36081D4NW,0
JEFFERSON-SE,114.1,JEFFERSON-SE,36081D4SE,1
JEFFERSON-SW,47.1,JEFFERSON-SW,36081D4SW,0
JEROME-CE,27.9,JEROME-CE,34078G6CE,0
JEROME-NW,4.3,JEROME-NW,34078G6NW,0
JEROME-SE,4.6,JEROME-SE,34078G6SE,1
JOHN_H_KERR_DAM-SE,3.6,JOHN_H_KERR_DAM-SE,36078E3SE,1
JOHN_H_KERR_DAM-SW,1.1,JOHN_H_KERR_DAM-SW,36078E3SW,0
JOHNS-CE,0.0,JOHNS-CE,34079F4CE,0
BARCO-NE,0.2,JOHNS-CW,34079F4CW,0
JOHNS-NW,4.4,JOHNS-NW,34079F4NW,0
JOHNS-SE,0.0,JOHNS-SE,34079F4SE,1
JOHNS-SW,0.0,JOHNS-SW,34079F4SW,0
JONES_BAY-CE,0.5,JONES_BAY-CE,35076B5CE,0
JONES_BAY-CW,0.3,JONES_BAY-CW,35076B5CW,0
JONES_BAY-NE,26.5,JONES_BAY-NE,35076B5NE,0
JONES_BAY-NW,5.7,JONES_BAY-NW,35076B5NW,0
BARCO-NW,6.0,JONES_BAY-SE,35076B5SE,0
JONES_BAY-SW,3.5,JONES_BAY-SW,35076B5SW,0
JUNIPER_CREEK-CE,0.6,JUNIPER_CREEK-CE,34078B4CE,0
JUNIPER_CREEK-NE,0.0,JUNIPER_CREEK-NE,34078B4NE,0
JUNIPER_CREEK-SE,0.5,JUNIPER_CREEK-SE,34078B4SE,1
JUSTICE-CE,0.0,JUSTICE-CE,36078A2CE,0
JUSTICE-CW,13.5,JUSTICE-CW,36078A2CW,0
JUSTICE-NE,0.0,JUSTICE-NE,36078A2NE,0
JUSTICE-NW,2.3,JUSTICE-NW,36078A2NW,0
JUSTICE-SE,0.0,JUSTICE-SE,36078A2SE,1
JUSTICE-SW,0.0,JUSTICE-SW,36078A2SW,0
KANNAPOLIS-CE,32.9,KANNAPOLIS-CE,35080D6CE,0
KANNAPOLIS-CW,108.0,KANNAPOLIS-CW,35080D6CW,0
KANNAPOLIS-NE,1.0,KANNAPOLIS-NE,35080D6NE,0
KANNAPOLIS-NW,34.9,KANNAPOLIS-NW,35080D6NW,0
KANNAPOLIS-SE,5.8,KANNAPOLIS-SE,35080D6SE,1
KANNAPOLIS-SW,3.8,KANNAPOLIS-SW,35080D6SW,0
KELFORD-CE,0.0,KELFORD-CE,36077B2CE,0
KELFORD-NE,0.0,KELFORD-NE,36077B2NE,0
KELFORD-SE,1.2,KELFORD-SE,36077B2SE,1
KELFORD-SW,4.4,KELFORD-SW,36077B2SW,0
KELLUM-CW,0.0,KELLUM-CW,34077G3CW,0
KELLUM-NE,0.0,KELLUM-NE,34077G3NE,0
KELLUM-SE,1.9,KELLUM-SE,34077G3SE,1
KELLUM-SW,7.5,KELLUM-SW,34077G3SW,0
KELLY-NE,0.0,KELLY-NE,34078D3NE,0
KELLY-NW,2.6,KELLY-NW,34078D3NW,0
KELLY-SE,3.2,KELLY-SE,34078D3SE,1
KELLY-SW,0.0,KELLY-SW,34078D3SW,0
KENANSVILLE-CE,0.0,KENANSVILLE-CE,34077H8CE,0
KENANSVILLE-CW,0.2,KENANSVILLE-CW,34077H8CW,0
KENANSVILLE-NE,0.0,KENANSVILLE-NE,34077H8NE,0
KENANSVILLE-NW,0.0,KENANSVILLE-NW,34077H8NW,0
BARCO-SE,3.8,KENANSVILLE-SE,34077H8SE,1
KENLY_EAST-CW,0.0,KENLY_EAST-CW,35078E1CW,0
KENLY_EAST-NW,0.1,KENLY_EAST-NW,35078E1NW,0
KENLY_EAST-SE,1.1,KENLY_EAST-SE,35078E1SE,1
KENLY_WEST-CE,0.0,KENLY_WEST-CE,35078E2CE,0
KENLY_WEST-CW,0.1,KENLY_WEST-CW,35078E2CW,0
KENLY_WEST-NE,0.9,KENLY_WEST-NE,35078E2NE,0
KENLY_WEST-SW,0.1,KENLY_WEST-SW,35078E2SW,0
KERNERSVILLE-CE,4.6,KERNERSVILLE-CE,36080A1CE,0
KERNERSVILLE-CW,11.1,KERNERSVILLE-CW,36080A1CW,0
KERNERSVILLE-NE,18.7,KERNERSVILLE-NE,36080A1NE,0
KERNERSVILLE-NW,34.9,KERNERSVILLE-NW,36080A1NW,0
KERNERSVILLE-SE,67.6,KERNERSVILLE-SE,36080A1SE,1
KERNERSVILLE-SW,0.0,KERNERSVILLE-SW,36080A1SW,0
KIMESVILLE-CE,0.0,KIMESVILLE-CE,35079H5CE,0
KIMESVILLE-CW,8.8,KIMESVILLE-CW,35079H5CW,0
KIMESVILLE-NW,22.8,KIMESVILLE-NW,35079H5NW,0
KIMESVILLE-SE,0.1,KIMESVILLE-SE,35079H5SE,1
KIMESVILLE-SW,3.9,KIMESVILLE-SW,35079H5SW,0
KING-CE,4.7,KING-CE,36080C3CE,0
KING-CW,5.6,KING-CW,36080C3CW,0
KING-NE,0.0,KING-NE,36080C3NE,0
KING-NW,5.5,KING-NW,36080C3NW,0
KINGS_CREEK-CW,0.0,KINGS_CREEK-CW,35081H4CW,0
KINGS_CREEK-SE,0.0,KINGS_CREEK-SE,35081H4SE,1
KINGS_CREEK-SW,0.0,KINGS_CREEK-SW,35081H4SW,0
KINGS_MOUNTAIN-CE,9.0,KINGS_MOUNTAIN-CE,35081B3CE,0
KINGS_MOUNTAIN-CW,2.9,KINGS_MOUNTAIN-CW,35081B3CW,1
KINGS_MOUNTAIN-NE,25.4,KINGS_MOUNTAIN-NE,35081B3NE,0
KINGS_MOUNTAIN-NW,2.8,KINGS_MOUNTAIN-NW,35081B3NW,0
KINGS_MOUNTAIN-SW,0.0,KINGS_MOUNTAIN-SW,35081B3SW,0
KING-SE,2.3,KING-SE,36080C3SE,1
KING-SW,15.8,KING-SW,36080C3SW,0
KINSTON-CE,0.0,KINSTON-CE,35077C5CE,0
KINSTON-CW,0.9,KINSTON-CW,35077C5CW,0
KINSTON-NW,0.2,KINSTON-NW,35077C5NW,0
BARCO-SW,0.5,KINSTON-SE,35077C5SE,0
KINSTON-SW,20.9,KINSTON-SW,35077C5SW,0
KITTRELL-CE,0.0,KITTRELL-CE,36078B4CE,0
KITTRELL-NE,0.0,KITTRELL-NE,36078B4NE,0
KITTRELL-NW,0.0,KITTRELL-NW,36078B4NW,0
KITTRELL-SE,1.2,KITTRELL-SE,36078B4SE,1
BARLEY-SE,10.5,KITTRELL-SW,36078B4SW,1
KITTY_HAWK-CE,15.0,KITTY_HAWK-CE,36075A6CE,0
KITTY_HAWK-CW,90.9,KITTY_HAWK-CW,36075A6CW,0
KITTY_HAWK-NW,83.8,KITTY_HAWK-NW,36075A6NW,0
KITTY_HAWK-SE,119.0,KITTY_HAWK-SE,36075A6SE,1
KITTY_HAWK-SW,9.1,KITTY_HAWK-SW,36075A6SW,0
KNIGHTDALE-CE,6.1,KNIGHTDALE-CE,35078G4CE,0
KNIGHTDALE-CW,4.4,KNIGHTDALE-CW,35078G4CW,0
KNIGHTDALE-NE,0.0,KNIGHTDALE-NE,35078G4NE,0
KNIGHTDALE-NW,1.9,KNIGHTDALE-NW,35078G4NW,0
KNIGHTDALE-SE,65.8,KNIGHTDALE-SE,35078G4SE,1
KNIGHTDALE-SW,2.7,KNIGHTDALE-SW,35078G4SW,0
BARNARDSVILLE-NE,0.1,KNOTTS_ISLAND_OE_E-CW,o36075E7CW,0
KNOTTS_ISLAND_OE_E-SW,29.0,KNOTTS_ISLAND_OE_E-SW,36075E7SW,1
KNOTTS_ISLAND-CE,0.2,KNOTTS_ISLAND-CE,o36075E8CE,0
KNOTTS_ISLAND-CW,0.9,KNOTTS_ISLAND-CW,o36075E8CW,0
KNOTTS_ISLAND-SE,21.9,KNOTTS_ISLAND-SE,36075E8SE,1
KNOTTS_ISLAND-SW,192.8,KNOTTS_ISLAND-SW,36075E8SW,0
KURE_BEACH-CE,123.6,KURE_BEACH-CE,33077H8CE,0
KURE_BEACH-CW,31.3,KURE_BEACH-CW,33077H8CW,1
KURE_BEACH-NE,371.6,KURE_BEACH-NE,33077H8NE,0
KURE_BEACH-NW,164.7,KURE_BEACH-NW,33077H8NW,0
KURE_BEACH-SW,13.3,KURE_BEACH-SW,33077H8SW,0
LA_GRANGE-CE,0.6,LA_GRANGE-CE,35077C7CE,0
LA_GRANGE-CW,0.8,LA_GRANGE-CW,35077C7CW,0
LA_GRANGE-NW,0.0,LA_GRANGE-NW,35077C7NW,0
LA_GRANGE-SE,1.3,LA_GRANGE-SE,35077C7SE,1
BARNARDSVILLE-NW,0.1,LA_GRANGE-SW,35077C7SW,0
LAKE_BRANDT-CE,117.4,LAKE_BRANDT-CE,36079B7CE,0
LAKE_BRANDT-CW,134.8,LAKE_BRANDT-CW,36079B7CW,0
LAKE_BRANDT-NE,168.7,LAKE_BRANDT-NE,36079B7NE,0
LAKE_BRANDT-NW,11.2,LAKE_BRANDT-NW,36079B7NW,0
LAKE_BRANDT-SE,110.9,LAKE_BRANDT-SE,36079B7SE,1
LAKE_BRANDT-SW,445.8,LAKE_BRANDT-SW,36079B7SW,0
LAKE_BURLINGTON-CE,8.1,LAKE_BURLINGTON-CE,36079B4CE,0
LAKE_BURLINGTON-CW,3.8,LAKE_BURLINGTON-CW,36079B4CW,0
LAKE_BURLINGTON-NE,0.1,LAKE_BURLINGTON-NE,36079B4NE,0
LAKE_BURLINGTON-NW,0.4,LAKE_BURLINGTON-NW,36079B4NW,0
LAKE_BURLINGTON-SE,13.2,LAKE_BURLINGTON-SE,36079B4SE,1
LAKE_BURLINGTON-SW,9.7,LAKE_BURLINGTON-SW,36079B4SW,0
LAKE_DRUMMOND_SE-SE,0.5,LAKE_DRUMMOND_SE-SE,36076E3SE,1
LAKE_DRUMMOND_SE-SW,29.2,LAKE_DRUMMOND_SE-SW,36076E3SW,0
LAKE_DRUMMOND-CW,0.0,LAKE_DRUMMOND-CW,o36076E4CW,0
LAKE_DRUMMOND-SE,1.7,LAKE_DRUMMOND-SE,36076E4SE,1
LAKE_LURE-CE,25.2,LAKE_LURE-CE,35082D2CE,0
LAKE_LURE-CW,231.5,LAKE_LURE-CW,35082D2CW,0
LAKE_LURE-NE,4.5,LAKE_LURE-NE,35082D2NE,0
LAKE_LURE-NW,4.3,LAKE_LURE-NW,35082D2NW,0
LAKE_LURE-SE,24.2,LAKE_LURE-SE,35082D2SE,1
LAKE_LURE-SW,13.4,LAKE_LURE-SW,35082D2SW,0
LAKE_MICHIE-CE,12.0,LAKE_MICHIE-CE,36078B7CE,0
LAKE_MICHIE-CW,38.4,LAKE_MICHIE-CW,36078B7CW,0
LAKE_MICHIE-NE,0.0,LAKE_MICHIE-NE,36078B7NE,0
LAKE_MICHIE-NW,0.0,LAKE_MICHIE-NW,36078B7NW,0
LAKE_MICHIE-SE,31.1,LAKE_MICHIE-SE,36078B7SE,1
LAKE_MICHIE-SW,463.5,LAKE_MICHIE-SW,36078B7SW,0
LAKE_NORMAN_NORTH-CE,18.6,LAKE_NORMAN_NORTH-CE,35080E8CE,0
LAKE_NORMAN_NORTH-CW,7.7,LAKE_NORMAN_NORTH-CW,35080E8CW,0
LAKE_NORMAN_NORTH-NE,0.9,LAKE_NORMAN_NORTH-NE,35080E8NE,0
LAKE_NORMAN_NORTH-NW,1.5,LAKE_NORMAN_NORTH-NW,35080E8NW,0
LAKE_NORMAN_NORTH-SE,20.1,LAKE_NORMAN_NORTH-SE,35080E8SE,1
LAKE_NORMAN_NORTH-SW,3.1,LAKE_NORMAN_NORTH-SW,35080E8SW,0
LAKE_NORMAN_SOUTH-CE,30.8,LAKE_NORMAN_SOUTH-CE,35080D8CE,0
LAKE_NORMAN_SOUTH-CW,10.7,LAKE_NORMAN_SOUTH-CW,35080D8CW,0
LAKE_NORMAN_SOUTH-NE,224.6,LAKE_NORMAN_SOUTH-NE,35080D8NE,0
LAKE_NORMAN_SOUTH-NW,6.0,LAKE_NORMAN_SOUTH-NW,35080D8NW,0
LAKE_NORMAN_SOUTH-SE,39.5,LAKE_NORMAN_SOUTH-SE,35080D8SE,1
LAKE_NORMAN_SOUTH-SW,32.8,LAKE_NORMAN_SOUTH-SW,35080D8SW,0
LAKE_TOXAWAY-CW,0.3,LAKE_TOXAWAY-CW,35082B8CW,0
LAKE_TOXAWAY-NE,0.0,LAKE_TOXAWAY-NE,35082B8NE,0
LAKE_TOXAWAY-NW,0.0,LAKE_TOXAWAY-NW,35082B8NW,0
LAKE_TOXAWAY-SE,42.6,LAKE_TOXAWAY-SE,35082B8SE,1
LAKE_TOXAWAY-SW,24.1,LAKE_TOXAWAY-SW,35082B8SW,0
LAKE_WACCAMAW_EAST-CE,0.0,LAKE_WACCAMAW_EAST-CE,34078C4CE,0
LAKE_WACCAMAW_EAST-CW,4.7,LAKE_WACCAMAW_EAST-CW,34078C4CW,0
LAKE_WACCAMAW_EAST-NE,0.0,LAKE_WACCAMAW_EAST-NE,34078C4NE,0
LAKE_WACCAMAW_EAST-NW,0.0,LAKE_WACCAMAW_EAST-NW,34078C4NW,0
LAKE_WACCAMAW_EAST-SE,0.0,LAKE_WACCAMAW_EAST-SE,34078C4SE,1
LAKE_WACCAMAW_EAST-SW,3.3,LAKE_WACCAMAW_EAST-SW,34078C4SW,0
LAKE_WACCAMAW_WEST-CE,2.6,LAKE_WACCAMAW_WEST-CE,34078C5CE,0
LAKE_WACCAMAW_WEST-NE,0.0,LAKE_WACCAMAW_WEST-NE,34078C5NE,0
LAKE_WACCAMAW_WEST-SE,11.8,LAKE_WACCAMAW_WEST-SE,34078C5SE,1
LAKE_WHEELER-CE,169.4,LAKE_WHEELER-CE,35078F6CE,0
LAKE_WHEELER-CW,504.3,LAKE_WHEELER-CW,35078F6CW,0
LAKE_WHEELER-NE,65.4,LAKE_WHEELER-NE,35078F6NE,0
LAKE_WHEELER-NW,1742.4,LAKE_WHEELER-NW,35078F6NW,0
LAKE_WHEELER-SE,105.4,LAKE_WHEELER-SE,35078F6SE,1
LAKE_WHEELER-SW,45.6,LAKE_WHEELER-SW,35078F6SW,0
LAKE_WYLIE-CE,0.1,LAKE_WYLIE-CE,35081A1CE,0
LAKE_WYLIE-NE,114.6,LAKE_WYLIE-NE,35081A1NE,0
LAMBS_CORNER-NE,0.2,LAMBS_CORNER-NE,36076D2NE,0
LAMBS_CORNER-SE,1.6,LAMBS_CORNER-SE,36076D2SE,1
LAMBS_CORNER-SW,0.3,LAMBS_CORNER-SW,36076D2SW,0
LAMBSBURG-SE,6.9,LAMBSBURG-SE,36080E7SE,1
LANDRUM-CE,125.8,LANDRUM-CE,35082B2CE,0
LANDRUM-CW,8.4,LANDRUM-CW,35082B2CW,0
LANDRUM-NE,12.3,LANDRUM-NE,35082B2NE,0
LANDRUM-NW,28.2,LANDRUM-NW,35082B2NW,1
LAUREL_SPRINGS-CE,0.8,LAUREL_SPRINGS-CE,36081D3CE,0
LAUREL_SPRINGS-CW,42.1,LAUREL_SPRINGS-CW,36081D3CW,0
LAUREL_SPRINGS-NE,3.5,LAUREL_SPRINGS-NE,36081D3NE,0
LAUREL_SPRINGS-NW,36.3,LAUREL_SPRINGS-NW,36081D3NW,0
LAUREL_SPRINGS-SE,9.0,LAUREL_SPRINGS-SE,36081D3SE,1
LAUREL_SPRINGS-SW,2.0,LAUREL_SPRINGS-SW,36081D3SW,0
LAURINBURG-CW,0.0,LAURINBURG-CW,34079G4CW,0
LAURINBURG-NE,10.4,LAURINBURG-NE,34079G4NE,0
LAURINBURG-NW,0.0,LAURINBURG-NW,34079G4NW,0
LAURINBURG-SE,0.0,LAURINBURG-SE,34079G4SE,1
LAURINBURG-SW,6.1,LAURINBURG-SW,34079G4SW,0
LAWNDALE-CW,0.0,LAWNDALE-CW,35081D5CW,0
BARNARDSVILLE-SE,5.4,LAWNDALE-NE,35081D5NE,1
BARNARDSVILLE-SW,4.8,LAWNDALE-SE,35081D5SE,0
LAWNDALE-SW,29.3,LAWNDALE-SW,35081D5SW,0
LEASBURG-CE,0.7,LEASBURG-CE,36079D2CE,0
LEASBURG-CW,2.5,LEASBURG-CW,36079D2CW,0
LEASBURG-NE,5.8,LEASBURG-NE,36079D2NE,0
LEASBURG-SE,0.0,LEASBURG-SE,36079D2SE,1
LEASBURG-SW,1.4,LEASBURG-SW,36079D2SW,0
LEGGETTS_CROSSROADS-CE,110.7,LEGGETTS_CROSSROADS-CE,35077F2CE,0
LEGGETTS_CROSSROADS-CW,11.9,LEGGETTS_CROSSROADS-CW,35077F2CW,0
LEGGETTS_CROSSROADS-NE,0.0,LEGGETTS_CROSSROADS-NE,35077F2NE,0
LEGGETTS_CROSSROADS-NW,0.1,LEGGETTS_CROSSROADS-NW,35077F2NW,0
LEGGETTS_CROSSROADS-SE,1.1,LEGGETTS_CROSSROADS-SE,35077F2SE,1
LEGGETTS_CROSSROADS-SW,0.0,LEGGETTS_CROSSROADS-SW,35077F2SW,0
LEICESTER-CE,3.9,LEICESTER-CE,35082F6CE,0
LEICESTER-CW,81.0,LEICESTER-CW,35082F6CW,0
LEICESTER-NE,51.1,LEICESTER-NE,35082F6NE,0
LEICESTER-NW,106.8,LEICESTER-NW,35082F6NW,0
LEICESTER-SE,4.9,LEICESTER-SE,35082F6SE,1
LEICESTER-SW,1.9,LEICESTER-SW,35082F6SW,0
LELAND-CE,1.1,LELAND-CE,34078C1CE,0
LELAND-CW,0.2,LELAND-CW,34078C1CW,0
LELAND-NW,62.2,LELAND-NW,34078C1NW,0
LELAND-SE,7.2,LELAND-SE,34078C1SE,1
LELAND-SW,78.6,LELAND-SW,34078C1SW,0
LEMON_GAP-CE,1.8,LEMON_GAP-CE,35082G8CE,0
LEMON_GAP-CW,41.9,LEMON_GAP-CW,35082G8CW,0
